Data/Hora, Temperatura Interna, Temperatura Externa, Temperatura Referencia, Valor Potenci̫metro
02/09/22 07:40:24,42.8,22.2,22.2,-100
02/09/22 07:40:26,42.8,22.2,22.2,-100
02/09/22 07:40:28,42.6,22.2,22.2,-100
02/09/22 07:40:30,42.6,22.2,22.2,-100
02/09/22 07:40:32,42.4,22.2,22.2,-100
02/09/22 07:40:34,42.0,22.2,22.2,-100
02/09/22 07:40:36,41.7,22.2,22.2,-100
02/09/22 07:40:38,41.3,22.2,22.2,-100
02/09/22 07:40:40,41.3,22.2,22.2,-100
02/09/22 07:40:42,40.9,22.2,22.2,-100
02/09/22 07:40:44,40.6,22.2,22.2,-100
02/09/22 07:40:47,40.2,22.2,22.2,-100
02/09/22 07:40:49,40.2,22.2,22.2,-100
02/09/22 07:40:51,39.9,22.2,22.2,-100
02/09/22 07:40:53,39.5,22.2,22.2,-100
02/09/22 07:40:55,39.1,22.2,22.2,-100
02/09/22 07:40:57,38.8,22.2,22.2,-100
02/09/22 07:40:59,38.8,22.2,22.2,-100
02/09/22 07:41:01,38.4,22.2,22.2,-100
02/09/22 07:41:03,38.1,22.2,22.2,-100
02/09/22 07:41:05,37.7,22.2,22.2,-100
02/09/22 07:41:07,37.7,22.2,22.2,-100
02/09/22 07:41:09,37.4,22.2,22.2,-100
02/09/22 07:41:11,37.1,22.2,22.2,-100
02/09/22 07:41:13,36.8,22.2,22.2,-100
02/09/22 07:41:15,36.4,22.2,22.2,-100
02/09/22 07:41:17,36.4,22.2,22.2,-100
02/09/22 07:41:36,35.2,22.2,65.0,100
02/09/22 07:41:38,35.2,22.2,65.0,100
02/09/22 07:41:40,35.2,22.2,65.0,100
02/09/22 07:41:42,35.2,22.2,65.0,100
02/09/22 07:41:44,35.3,22.2,65.0,100
02/09/22 07:41:46,35.4,22.2,65.0,100
02/09/22 07:41:48,35.5,22.2,65.0,100
02/09/22 07:41:50,35.5,22.2,65.0,100
02/09/22 07:41:53,35.8,22.2,65.0,100
02/09/22 07:41:55,35.9,22.2,65.0,100
02/09/22 07:41:57,36.3,22.2,65.0,100
02/09/22 07:41:59,36.3,22.2,65.0,100
02/09/22 07:42:01,36.6,22.2,65.0,100
02/09/22 07:42:03,36.9,22.2,65.0,100
02/09/22 07:42:05,37.3,22.2,65.0,100
02/09/22 07:42:07,37.8,22.2,65.0,100
02/09/22 07:42:09,37.8,22.2,65.0,100
02/09/22 07:42:11,38.2,22.2,65.0,100
02/09/22 07:42:13,38.7,22.2,65.0,100
02/09/22 07:42:15,39.1,22.2,65.0,100
02/09/22 07:42:17,39.1,22.2,65.0,100
02/09/22 07:42:19,39.7,22.2,65.0,100
02/09/22 07:42:21,40.2,22.2,65.0,100
02/09/22 07:42:23,40.8,22.2,65.0,100
02/09/22 07:42:25,41.3,22.2,65.0,100
02/09/22 07:42:27,41.3,22.2,65.0,100
02/09/22 07:42:29,41.9,22.2,65.0,100
02/09/22 07:42:31,42.6,22.2,65.0,100
02/09/22 07:42:33,43.2,22.2,65.0,100
02/09/22 07:42:35,43.2,22.2,65.0,100
02/09/22 07:42:37,43.8,22.2,65.0,100
02/09/22 07:42:39,44.4,22.2,65.0,100
02/09/22 07:42:41,45.1,22.2,65.0,100
02/09/22 07:42:43,45.8,22.2,65.0,100
02/09/22 07:42:45,45.8,22.2,65.0,100
02/09/22 07:42:47,46.5,22.2,65.0,100
02/09/22 07:42:49,47.2,22.2,65.0,100
02/09/22 07:42:51,47.9,22.2,65.0,100
02/09/22 07:42:53,47.9,22.2,65.0,100
02/09/22 07:42:55,48.6,22.2,65.0,100
02/09/22 07:42:57,49.3,22.2,65.0,100
02/09/22 07:42:59,50.0,22.2,65.0,100
02/09/22 07:43:02,50.7,22.2,65.0,100
02/09/22 07:43:04,50.7,22.2,65.0,100
02/09/22 07:43:06,51.4,22.2,65.0,100
02/09/22 07:43:08,52.1,22.2,65.0,100
02/09/22 07:43:10,52.9,22.2,65.0,100
02/09/22 07:43:12,52.9,22.2,65.0,100
02/09/22 07:43:14,53.6,22.2,65.0,100
02/09/22 07:43:16,54.3,22.2,65.0,100
02/09/22 07:43:18,55.1,22.2,65.0,100
02/09/22 07:43:20,55.8,22.2,65.0,100
02/09/22 07:43:22,55.8,22.2,65.0,100
02/09/22 07:43:24,56.5,22.2,65.0,100
02/09/22 07:43:26,57.2,22.2,65.0,100
02/09/22 07:43:28,57.9,22.2,65.0,100
02/09/22 07:43:30,57.9,22.2,65.0,100
02/09/22 07:43:32,58.7,22.2,65.0,100
02/09/22 07:43:34,59.4,22.2,65.0,100
02/09/22 07:43:36,60.1,22.2,65.0,100
02/09/22 07:43:38,60.9,22.2,65.0,83
02/09/22 07:43:40,60.9,22.2,65.0,100
02/09/22 07:43:42,61.6,22.2,65.0,61
02/09/22 07:43:44,62.3,22.2,65.0,48
02/09/22 07:43:46,63.0,22.2,65.0,28
02/09/22 07:43:48,63.0,22.2,65.0,100
02/09/22 07:43:50,63.8,22.2,65.0,-2
02/09/22 07:43:52,64.4,22.2,65.0,-4
02/09/22 07:43:54,65.0,22.2,65.0,-23
02/09/22 07:43:56,65.6,22.2,65.0,-32
02/09/22 07:43:58,65.6,22.2,65.0,42
02/09/22 07:44:00,66.0,22.2,65.0,-29
02/09/22 07:44:02,66.4,22.2,65.0,-33
02/09/22 07:44:04,66.8,22.2,65.0,-45
02/09/22 07:44:06,66.8,22.2,65.0,3
02/09/22 07:44:09,67.1,22.2,65.0,-59
02/09/22 07:44:11,67.4,22.2,65.0,-51
02/09/22 07:44:13,67.6,22.2,65.0,-60
02/09/22 07:44:15,67.6,22.2,65.0,-28
02/09/22 07:44:17,67.7,22.2,65.0,-40
02/09/22 07:44:19,67.7,22.2,65.0,-33
02/09/22 07:44:21,67.8,22.2,65.0,-45
02/09/22 07:44:23,67.8,22.2,65.0,-39
02/09/22 07:44:25,67.8,22.2,65.0,-40
02/09/22 07:44:27,67.8,22.2,65.0,-42
02/09/22 07:44:29,67.8,22.2,65.0,-44
02/09/22 07:44:31,67.7,22.2,65.0,-35
02/09/22 07:44:33,67.7,22.2,65.0,-45
02/09/22 07:44:35,67.6,22.2,65.0,-36
02/09/22 07:44:37,67.6,22.2,65.0,-46
02/09/22 07:44:39,67.4,22.2,65.0,-17
02/09/22 07:44:41,67.3,22.2,65.0,-23
02/09/22 07:44:43,67.3,22.2,65.0,-41
02/09/22 07:44:45,67.1,22.2,65.0,-12
02/09/22 07:44:47,67.0,22.2,65.0,-17
02/09/22 07:44:49,66.8,22.2,65.0,-5
02/09/22 07:44:51,66.8,22.2,65.0,-31
02/09/22 07:44:53,66.7,22.2,65.0,-11
02/09/22 07:44:55,66.5,22.2,65.0,1
02/09/22 07:44:57,66.3,22.2,65.0,6
02/09/22 07:44:59,66.1,22.2,65.0,21
02/09/22 07:45:01,66.1,22.2,65.0,-12
02/09/22 07:45:03,66.1,22.2,65.0,-13
02/09/22 07:45:05,66.1,22.2,65.0,-13
02/09/22 07:45:07,65.9,22.2,65.0,5
02/09/22 07:45:09,65.9,22.2,65.0,-11
02/09/22 07:45:11,65.8,22.2,65.0,18
02/09/22 07:45:13,65.7,22.2,65.0,3
02/09/22 07:45:16,65.6,22.2,65.0,15
02/09/22 07:45:18,65.5,22.2,65.0,8
02/09/22 07:45:20,65.5,22.2,65.0,0
02/09/22 07:45:22,65.4,22.2,65.0,9
02/09/22 07:45:24,65.4,22.2,65.0,11
02/09/22 07:45:26,65.4,22.2,65.0,3
02/09/22 07:45:28,65.4,22.2,65.0,2
02/09/22 07:45:30,65.3,22.2,65.0,12
02/09/22 07:45:32,65.2,22.2,65.0,14
02/09/22 07:45:34,65.2,22.2,65.0,16
02/09/22 07:45:36,65.2,22.2,65.0,7
02/09/22 07:45:38,65.2,22.2,65.0,7
02/09/22 07:45:40,65.1,22.2,65.0,17
02/09/22 07:45:42,65.1,22.2,65.0,19
02/09/22 07:45:44,65.0,22.2,65.0,21
02/09/22 07:45:46,65.0,22.2,65.0,13
02/09/22 07:45:48,65.0,22.2,65.0,13
02/09/22 07:45:50,64.9,22.2,65.0,23
02/09/22 07:45:52,64.9,22.2,65.0,25
02/09/22 07:45:54,64.8,22.2,65.0,27
02/09/22 07:45:56,64.8,22.2,65.0,19
02/09/22 07:45:58,64.8,22.2,65.0,19
02/09/22 07:46:00,64.8,22.2,65.0,29
02/09/22 07:46:02,64.8,22.2,65.0,21
02/09/22 07:46:04,64.8,22.2,65.0,21
02/09/22 07:46:06,64.7,22.2,65.0,32
02/09/22 07:46:08,64.8,22.2,65.0,13
02/09/22 07:46:10,64.7,22.2,65.0,32
02/09/22 07:46:12,64.7,22.2,65.0,24
02/09/22 07:46:14,64.7,22.2,65.0,24
02/09/22 07:46:16,64.7,22.2,65.0,24
02/09/22 07:46:18,64.6,22.2,65.0,35
02/09/22 07:46:20,64.7,22.2,65.0,16
02/09/22 07:46:23,64.7,22.2,65.0,25
02/09/22 07:46:25,64.7,22.2,65.0,25
02/09/22 07:46:27,64.7,22.2,65.0,25
02/09/22 07:46:29,64.7,22.2,65.0,25
02/09/22 07:46:31,64.7,22.2,65.0,26
02/09/22 07:46:33,64.7,22.2,65.0,26
02/09/22 07:46:35,64.7,22.2,65.0,26
02/09/22 07:46:37,64.8,22.2,65.0,16
02/09/22 07:46:39,64.8,22.2,65.0,24
02/09/22 07:46:41,64.8,22.2,65.0,24
02/09/22 07:46:43,64.8,22.2,65.0,14
02/09/22 07:46:45,64.8,22.2,65.0,23
02/09/22 07:46:47,64.8,22.2,65.0,23
02/09/22 07:46:49,64.8,22.2,65.0,23
02/09/22 07:46:51,64.9,22.2,65.0,13
02/09/22 07:46:53,64.9,22.2,65.0,21
02/09/22 07:46:55,64.9,22.2,65.0,21
02/09/22 07:46:57,64.9,22.2,65.0,21
02/09/22 07:46:59,64.9,22.2,65.0,22
02/09/22 07:47:01,64.9,22.2,65.0,22
02/09/22 07:47:03,64.9,22.2,65.0,22
02/09/22 07:47:05,64.9,22.2,65.0,12
02/09/22 07:47:07,64.9,22.2,65.0,20
02/09/22 07:47:09,64.9,22.2,65.0,20
02/09/22 07:47:11,64.9,22.2,65.0,20
02/09/22 07:47:13,64.9,22.2,65.0,20
02/09/22 07:47:15,64.9,22.2,65.0,20
02/09/22 07:47:17,64.9,22.2,65.0,20
02/09/22 07:47:19,64.9,22.2,65.0,20
02/09/22 07:47:21,64.9,22.2,65.0,20
02/09/22 07:47:23,64.9,22.2,65.0,20
02/09/22 07:47:25,64.9,22.2,65.0,20
02/09/22 07:47:27,64.9,22.2,65.0,20
02/09/22 07:47:29,65.0,22.2,65.0,10
02/09/22 07:47:32,65.0,22.2,65.0,18
02/09/22 07:47:34,65.0,22.2,65.0,18
02/09/22 07:47:36,65.0,22.2,22.2,-100
02/09/22 07:47:38,65.1,22.2,22.2,-100
02/09/22 07:47:40,65.0,22.2,22.2,-100
02/09/22 07:47:42,64.6,22.2,22.2,-100
02/09/22 07:47:44,64.6,22.2,22.2,-100
02/09/22 07:47:46,64.0,22.2,22.2,-100
02/09/22 07:47:48,63.4,22.2,22.2,-100
02/09/22 07:47:50,62.8,22.2,22.2,-100
02/09/22 07:47:52,62.1,22.2,22.2,-100
02/09/22 07:47:54,62.1,22.2,22.2,-100
02/09/22 07:47:56,61.5,22.2,22.2,-100
02/09/22 07:47:58,60.8,22.2,22.2,-100
02/09/22 07:48:00,60.1,22.2,22.2,-100
02/09/22 07:48:02,60.1,22.2,22.2,-100
02/09/22 07:48:04,59.4,22.2,22.2,-100
02/09/22 07:48:06,58.8,22.2,22.2,-100
02/09/22 07:48:08,58.1,22.2,22.2,-100
02/09/22 07:48:10,57.5,22.2,22.2,-100
02/09/22 07:48:12,57.5,22.2,22.2,-100
02/09/22 07:48:14,56.9,22.2,22.2,-100
02/09/22 07:48:16,56.2,22.2,22.2,-100
02/09/22 07:48:18,55.6,22.2,22.2,-100
02/09/22 07:48:20,55.6,22.2,22.2,-100
02/09/22 07:48:22,54.9,22.2,22.2,-100
02/09/22 07:48:24,54.2,22.2,22.2,-100
02/09/22 07:48:26,53.6,22.2,22.2,-100
02/09/22 07:48:28,53.1,22.2,22.2,-100
02/09/22 07:48:30,53.1,22.2,22.2,-100
02/09/22 07:48:32,52.4,22.2,22.2,-100
02/09/22 07:48:34,51.9,22.2,22.2,-100
02/09/22 07:48:36,51.3,22.2,22.2,-100
02/09/22 07:48:39,51.3,22.2,22.2,-100
02/09/22 07:48:41,50.8,22.2,22.2,-100
02/09/22 07:48:43,50.2,22.2,22.2,-100
02/09/22 07:48:45,49.6,22.2,22.2,-100
02/09/22 07:48:47,49.1,22.2,22.2,-100
02/09/22 07:48:49,49.1,22.2,22.2,-100
02/09/22 07:48:51,48.6,22.2,22.2,-100
02/09/22 07:48:53,48.0,22.2,22.2,-100
02/09/22 07:48:55,47.4,22.2,22.2,-100
02/09/22 07:48:57,47.4,22.2,22.2,-100
02/09/22 07:48:59,47.0,22.2,22.2,-100
02/09/22 07:49:01,46.4,22.2,22.2,-100
02/09/22 07:49:03,46.0,22.2,22.2,-100
02/09/22 07:49:05,45.6,22.2,22.2,-100
02/09/22 07:49:07,45.6,22.2,22.2,-100
02/09/22 07:49:09,45.1,22.2,22.2,-100
02/09/22 07:49:11,44.7,22.2,22.2,-100
02/09/22 07:49:13,44.2,22.2,22.2,-100
02/09/22 07:49:15,44.2,22.2,22.2,-100
02/09/22 07:49:17,43.8,22.2,22.2,-100
02/09/22 07:49:19,43.4,22.2,22.2,-100
02/09/22 07:49:21,43.0,22.2,22.2,-100
02/09/22 07:49:23,42.6,22.2,22.2,-100
02/09/22 07:49:25,42.6,22.2,22.2,-100
02/09/22 07:49:27,42.2,22.2,22.2,-100
02/09/22 07:49:29,41.9,22.2,22.2,-100
02/09/22 07:49:31,41.5,22.2,22.2,-100
02/09/22 07:49:33,41.5,22.2,22.2,-100
02/09/22 07:49:35,41.1,22.2,22.2,-100
02/09/22 07:49:37,40.8,22.2,22.2,-100
02/09/22 07:49:39,40.4,22.2,22.2,-100
02/09/22 07:49:41,40.1,22.2,22.2,-100
02/09/22 07:49:43,40.1,22.2,22.2,-100
02/09/22 07:49:46,39.7,22.2,22.2,-100
02/09/22 07:49:48,39.4,22.2,22.2,-100
02/09/22 07:49:50,39.1,22.2,22.2,-100
02/09/22 07:49:52,39.1,22.2,22.2,-100
02/09/22 07:49:54,38.8,22.2,22.2,-100
02/09/22 07:49:56,38.4,22.2,22.2,-100
02/09/22 07:49:58,38.1,22.2,22.2,-100
02/09/22 07:50:00,37.9,22.2,22.2,-100
02/09/22 07:50:02,37.9,22.2,22.2,-100
02/09/22 07:50:04,37.6,22.2,22.2,-100
02/09/22 07:50:06,37.3,22.2,22.2,-100
02/09/22 07:50:08,37.0,22.2,22.2,-100
02/09/22 07:50:10,37.0,22.2,22.2,-100
02/09/22 07:50:12,36.7,22.2,22.2,-100
02/09/22 07:50:14,36.5,22.2,22.2,-100
02/09/22 07:50:16,36.2,22.2,22.2,-100
02/09/22 07:50:18,35.9,22.2,22.2,-100
02/09/22 07:50:20,35.9,22.2,22.2,-100
02/09/22 07:50:22,35.7,22.2,22.2,-100
02/09/22 07:50:24,35.4,22.2,22.2,-100
02/09/22 07:50:26,35.2,22.2,22.2,-100
02/09/22 07:50:28,35.2,22.2,22.2,-100
02/09/22 07:50:30,34.9,22.2,22.2,-100
02/09/22 07:50:32,34.7,22.2,22.2,-100
02/09/22 07:50:34,34.4,22.2,22.2,-100
02/09/22 07:50:36,34.3,22.2,22.2,-100
02/09/22 07:50:38,34.3,22.2,22.2,-100
02/09/22 07:50:40,34.1,22.2,22.2,-100
02/09/22 07:50:42,33.8,22.2,22.2,-100
02/09/22 07:50:44,33.6,22.2,22.2,-100
02/09/22 07:50:46,33.6,22.2,22.2,-100
02/09/22 07:50:48,33.4,22.2,22.2,-100
02/09/22 07:50:50,33.2,22.2,22.2,-100
02/09/22 07:50:53,33.0,22.2,22.2,-100
02/09/22 07:50:55,32.8,22.2,22.2,-100
02/09/22 07:50:57,32.8,22.2,22.2,-100
02/09/22 07:50:59,32.7,22.2,22.2,-100
02/09/22 07:51:01,32.4,22.2,22.2,-100
02/09/22 07:51:03,32.3,22.2,22.2,-100
02/09/22 07:51:05,32.3,22.2,22.2,-100
02/09/22 07:51:07,32.1,22.2,22.2,-100
02/09/22 07:51:09,31.9,22.2,22.2,-100
02/09/22 07:51:11,31.8,22.2,22.2,-100
02/09/22 07:51:13,31.6,22.2,22.2,-100
02/09/22 07:51:15,31.6,22.2,22.2,-100
02/09/22 07:51:17,31.4,22.2,22.2,-100
02/09/22 07:51:19,31.2,22.2,22.2,-100
02/09/22 07:51:21,31.1,22.2,22.2,-100
02/09/22 07:51:23,31.1,22.2,22.2,-100
02/09/22 07:51:25,30.9,22.2,22.2,-100
02/09/22 07:51:27,30.8,22.2,22.2,-100
02/09/22 07:51:29,30.6,22.2,22.2,-100
02/09/22 07:51:31,30.4,22.2,22.2,-100
02/09/22 07:51:33,30.4,22.2,22.2,-100
02/09/22 07:51:35,30.3,22.2,22.2,-100
02/09/22 07:51:37,30.1,22.2,22.2,-100
02/09/22 07:51:39,30.0,22.2,22.2,-100
02/09/22 07:51:41,30.0,22.2,22.2,-100
02/09/22 07:51:43,29.9,22.2,22.2,-100
02/09/22 07:51:45,29.7,22.2,22.2,-100
02/09/22 07:51:47,29.6,22.2,22.2,-100
02/09/22 07:51:49,29.4,22.2,22.2,-100
02/09/22 07:51:51,29.4,22.2,22.2,-100
02/09/22 07:51:53,29.3,22.2,22.2,-100
02/09/22 07:51:55,29.2,22.2,22.2,-100
02/09/22 07:51:57,29.1,22.2,22.2,-100
02/09/22 07:51:59,29.1,22.2,22.2,-100
02/09/22 07:52:02,28.9,22.2,22.2,-100
02/09/22 07:52:04,28.8,22.2,22.2,-100
02/09/22 07:52:06,28.7,22.2,22.2,-100
02/09/22 07:52:08,28.6,22.2,22.2,-100
02/09/22 07:52:10,28.6,22.2,22.2,-100
02/09/22 07:52:12,28.4,22.2,22.2,-100
02/09/22 07:52:14,28.4,22.2,22.2,-100
02/09/22 07:52:16,28.2,22.2,22.2,-100
02/09/22 07:52:18,28.2,22.2,22.2,-100
02/09/22 07:52:20,28.1,22.2,22.2,-100
02/09/22 07:52:22,27.9,22.2,22.2,-100
02/09/22 07:52:24,27.8,22.2,22.2,-100
02/09/22 07:52:26,27.8,22.2,22.2,-100
02/09/22 07:52:28,27.8,22.2,22.2,-100
02/09/22 07:52:30,27.6,22.2,22.2,-100
02/09/22 07:52:32,27.4,22.2,22.2,-100
02/09/22 07:52:34,27.4,22.2,22.2,-100
02/09/22 07:52:36,27.4,22.2,22.2,-100
02/09/22 07:52:38,27.2,22.2,22.2,-100
02/09/22 07:52:40,27.1,22.2,22.2,-100
02/09/22 07:52:42,27.1,22.2,22.2,-100
02/09/22 07:52:44,26.9,22.2,22.2,-100
02/09/22 07:52:46,26.9,22.2,22.2,-100
02/09/22 07:52:48,26.8,22.2,22.2,-100
02/09/22 07:52:50,26.7,22.2,22.2,-100
02/09/22 07:52:52,26.6,22.2,22.2,-100
02/09/22 07:52:54,26.6,22.2,22.2,-100
02/09/22 07:52:56,26.5,22.2,22.2,-100
02/09/22 07:52:58,26.4,22.2,22.2,-100
02/09/22 07:53:00,26.3,22.2,22.2,-100
02/09/22 07:53:02,26.2,22.2,22.2,-100
02/09/22 07:53:04,26.2,22.2,22.2,-100
02/09/22 07:53:06,26.1,22.2,22.2,-100
02/09/22 07:53:09,26.1,22.2,22.2,-100
02/09/22 07:53:11,25.9,22.2,22.2,-100
02/09/22 07:53:13,25.9,22.2,22.2,-100
02/09/22 07:53:15,25.9,22.2,22.2,-100
02/09/22 07:53:17,25.8,22.2,22.2,-100
02/09/22 07:53:19,25.8,22.2,22.2,-100
02/09/22 07:53:21,25.7,22.2,22.2,-100
02/09/22 07:53:23,25.7,22.2,22.2,-100
02/09/22 07:53:25,25.7,22.2,22.2,-100
02/09/22 07:53:27,25.6,22.2,22.2,-100
02/09/22 07:53:29,25.4,22.2,22.2,-100
02/09/22 07:53:31,25.4,22.2,22.2,-100
02/09/22 07:53:33,25.3,22.2,22.2,-100
02/09/22 07:53:35,25.3,22.2,22.2,-100
02/09/22 07:53:37,25.2,22.2,22.2,-100
02/09/22 07:53:39,25.1,22.2,22.2,-100
02/09/22 07:53:41,25.1,22.2,22.2,-100
02/09/22 07:53:43,25.1,22.2,22.2,-100
02/09/22 07:53:45,25.0,22.2,22.2,-100
02/09/22 07:53:47,24.9,22.2,22.2,-100
02/09/22 07:53:49,24.9,22.2,22.2,-100
02/09/22 07:53:51,24.9,22.2,22.2,-100
02/09/22 07:53:53,24.8,22.2,22.2,-100
02/09/22 07:53:55,24.8,22.2,22.2,-100
02/09/22 07:53:57,24.7,22.2,22.2,-100
02/09/22 07:53:59,24.7,22.2,22.2,-100
02/09/22 07:54:01,24.6,22.2,22.2,-100
02/09/22 07:54:03,24.6,22.2,22.2,-100
02/09/22 07:54:05,24.5,22.2,22.2,-100
02/09/22 07:54:07,24.5,22.2,22.2,-100
02/09/22 07:54:09,24.4,22.2,22.2,-100
02/09/22 07:54:11,24.4,22.2,22.2,-100
02/09/22 07:54:13,24.4,22.2,22.2,-100
02/09/22 07:54:16,24.4,22.2,22.2,-100
02/09/22 07:54:18,24.4,22.2,22.2,-100
02/09/22 07:54:20,24.4,22.2,22.2,-100
02/09/22 07:54:22,24.2,22.2,22.2,-100
02/09/22 07:54:24,24.2,22.2,22.2,-100
02/09/22 07:54:26,24.2,22.2,22.2,-100
02/09/22 07:54:28,24.2,22.2,22.2,-100
02/09/22 07:54:30,24.1,22.2,22.2,-100
02/09/22 07:54:32,24.1,22.2,22.2,-100
02/09/22 07:54:34,24.0,22.2,22.2,-100
02/09/22 07:54:36,24.0,22.2,22.2,-100
02/09/22 07:54:38,24.0,22.2,22.2,-100
02/09/22 07:54:40,23.9,22.2,22.2,-100
02/09/22 07:54:42,23.9,22.2,22.2,-100
02/09/22 07:54:44,23.9,22.2,22.2,-100
02/09/22 07:54:46,23.9,22.2,22.2,-100
02/09/22 07:54:48,23.8,22.2,22.2,-100
02/09/22 07:54:50,23.8,22.2,22.2,-99
02/09/22 07:54:52,23.8,22.2,22.2,-100
02/09/22 07:54:54,23.8,22.2,22.2,-100
02/09/22 07:54:56,23.7,22.2,22.2,-97
02/09/22 07:54:58,23.6,22.2,22.2,-95
02/09/22 07:55:00,23.6,22.2,22.2,-94
02/09/22 07:55:02,23.4,22.2,22.2,-81
02/09/22 07:55:04,23.4,22.2,22.2,-98
02/09/22 07:55:06,23.4,22.2,22.2,-98
02/09/22 07:55:08,23.4,22.2,22.2,-98
02/09/22 07:55:10,23.4,22.2,22.2,-88
02/09/22 07:55:12,23.4,22.2,22.2,-96
02/09/22 07:55:14,23.3,22.2,22.2,-86
02/09/22 07:55:16,23.2,22.2,22.2,-84
02/09/22 07:55:18,23.2,22.2,22.2,-82
02/09/22 07:55:20,23.2,22.2,22.2,-91
02/09/22 07:55:23,23.2,22.2,22.2,-91
02/09/22 07:55:25,23.1,22.2,22.2,-80
02/09/22 07:55:27,23.1,22.2,22.2,-89
02/09/22 07:55:29,23.1,22.2,22.2,-79
02/09/22 07:55:31,23.1,22.2,22.2,-87
02/09/22 07:55:33,23.1,22.2,22.2,-87
02/09/22 07:55:35,23.0,22.2,22.2,-77
02/09/22 07:55:37,22.9,22.2,22.2,-75
